step,q1,q2,mse,log_mse,mae,log_mae,xopt_runtime,xopt_error,run,best_mae
12,-9.313615944635472,19.468269998629268,3.9091208492436635e-08,-17.0573673248291,0.00016079231863841414,-8.735397338867188,0.0004284169990569353,0.0,0.0,0.00016038678586483002
13,-9.309849563239977,19.467984464061775,3.9076699209772414e-08,-17.0577392578125,0.0001607880840310827,-8.73542308807373,0.00042570894584059715,0.0,0.0,0.00016038678586483002
14,-9.31128701663943,19.46831886662024,3.9082888037000885e-08,-17.057580947875977,0.0001607950689503923,-8.735380172729492,0.000432959059253335,0.0,0.0,0.00016038678586483002
15,-9.310059001893324,19.469263241754366,3.908186485546139e-08,-17.057607650756836,0.00016081987996585667,-8.735225677490234,0.00042666681110858917,0.0,0.0,0.00016038678586483002
16,-9.310933532734335,19.469667895647884,3.908631640570093e-08,-17.057493209838867,0.00016082916408777237,-8.735167503356934,0.00044350000098347664,0.0,0.0,0.00016038678586483002
17,-9.310992138576411,19.46902120715287,3.908429135890401e-08,-17.057544708251953,0.0001608129241503775,-8.735268592834473,0.0004182499833405018,0.0,0.0,0.00016038678586483002
18,-9.31457837706564,19.470707579699837,3.9103206006529945e-08,-17.05706214904785,0.00016085266543086618,-8.735021591186523,0.0004278749693185091,0.0,0.0,0.00016038678586483002
19,-9.310366937129293,19.46878506820446,3.908126444684967e-08,-17.0576229095459,0.00016080756904557347,-8.735301971435547,0.0004259590059518814,0.0,0.0,0.00016038678586483002
20,-9.31365978124641,19.47239748013866,3.910565382625464e-08,-17.05699920654297,0.00016089585551526397,-8.734753608703613,0.0004218339454382658,0.0,0.0,0.00016038678586483002
21,-9.310010483225925,19.46728089709608,3.907481982423633e-08,-17.05778694152832,0.00016077040345408022,-8.735533714294434,0.000414959155023098,0.0,0.0,0.00016038678586483002
22,-9.304966131990751,19.46364018144848,3.904557388523244e-08,-17.058536529541016,0.00016068645345512778,-8.736055374145508,0.00041733402758836746,0.0,0.0,0.00016038678586483002
23,-9.310403515251306,19.468266536670697,3.907960532956167e-08,-17.05766487121582,0.00016079458873718977,-8.735383033752441,0.00044716685079038143,0.0,0.0,0.00016038678586483002
24,-9.310485854962472,19.467335231593086,3.907667434077666e-08,-17.0577392578125,0.0001607712620170787,-8.735527992248535,0.0004152911715209484,0.0,0.0,0.00016038678586483002
25,-9.311607224691286,19.470425074765423,3.909133639012907e-08,-17.05736541748047,0.00016084763046819717,-8.735053062438965,0.00041870889253914356,0.0,0.0,0.00016038678586483002
26,-9.315365687361384,19.470495686718397,3.910547974328438e-08,-17.057003021240234,0.0001608470338396728,-8.73505687713623,0.0004569999873638153,0.0,0.0,0.00016038678586483002
27,-9.311470627604649,19.46873501737883,3.908497703264402e-08,-17.057527542114258,0.00016080529894679785,-8.735316276550293,0.0004164581187069416,0.0,0.0,0.00016038678586483002
28,-9.311041583406226,19.468296693736935,3.908193235702129e-08,-17.057605743408203,0.0001607947051525116,-8.735382080078125,0.00042424979619681835,0.0,0.0,0.00016038678586483002
29,-9.311126697318965,19.468517863111163,3.908301238197964e-08,-17.05757713317871,0.0001608001912245527,-8.735347747802734,0.00044495798647403717,0.0,0.0,0.00016038678586483002
30,-9.314363560450452,19.470319809156724,3.910106372018163e-08,-17.05711555480957,0.00016084304661490023,-8.735081672668457,0.0004138331860303879,0.0,0.0,0.00016038678586483002
31,-9.314143579330626,19.46728100500194,3.9089819381388224e-08,-17.057403564453125,0.0001607677259016782,-8.735549926757812,0.00044516706839203835,0.0,0.0,0.00016038678586483002
32,-9.310546979493592,19.467442349392616,3.907724988039263e-08,-17.05772590637207,0.0001607738813618198,-8.735511779785156,0.00041604205034673214,0.0,0.0,0.00016038678586483002
33,-9.311688300482304,19.468149738771608,3.908375134642483e-08,-17.057559967041016,0.00016079058696050197,-8.735407829284668,0.0004195829387754202,0.0,0.0,0.00016038678586483002
34,-9.311010567706385,19.467099050932546,3.9077708180457194e-08,-17.057714462280273,0.0001607650046935305,-8.735567092895508,0.0004424159415066242,0.0,0.0,0.00016038678586483002
35,-9.311038046243485,19.473063257332655,3.9098583926033825e-08,-17.057180404663086,0.0001609153114259243,-8.73463249206543,0.000436166999861598,0.0,0.0,0.00016038678586483002
36,-9.31115079157749,19.468399599490894,3.908269263774855e-08,-17.057586669921875,0.0001607972226338461,-8.735366821289062,0.00042641698382794857,0.0,0.0,0.00016038678586483002
37,-9.30981574557059,19.468400930247373,3.9078027924688286e-08,-17.05770492553711,0.00016079854685813189,-8.735358238220215,0.00041566696017980576,0.0,0.0,0.00016038678586483002
38,-9.310416500433174,19.467411394098065,3.90766849989177e-08,-17.0577392578125,0.00016077325562946498,-8.735515594482422,0.00045004207640886307,0.0,0.0,0.00016038678586483002
39,-9.3097433720394,19.467333805846085,3.907408085979114e-08,-17.05780601501465,0.0001607719750609249,-8.735523223876953,0.00042462488636374474,0.0,0.0,0.00016038678586483002
40,-9.310985153091076,19.467015685512894,3.907733159280724e-08,-17.057723999023438,0.0001607629528734833,-8.735579490661621,0.00044233305379748344,0.0,0.0,0.00016038678586483002
41,-9.309241254509525,19.46734622966174,3.907238976808003e-08,-17.057849884033203,0.000160772746312432,-8.735518455505371,0.0004282500594854355,0.0,0.0,0.00016038678586483002
42,-9.312184376647112,19.469040543574817,3.9088600800596396e-08,-17.05743408203125,0.00016081238572951406,-8.735272407531738,0.00043037510477006435,0.0,0.0,0.00016038678586483002
43,-9.307702799661442,19.46608777760978,3.9062864942707165e-08,-17.058094024658203,0.00016074326413217932,-8.735702514648438,0.00041604205034673214,0.0,0.0,0.00016038678586483002
44,-9.309052647187885,19.457734151823065,3.9039225185888426e-08,-17.058698654174805,0.0001605403085704893,-8.73696517944336,0.00041416706517338753,0.0,0.0,0.00016038678586483002
45,-9.309127825168478,19.46641789926608,3.906880152726444e-08,-17.057941436767578,0.00016074984159786254,-8.735661506652832,0.00044179195538163185,0.0,0.0,0.00016038678586483002
46,-9.309570845529663,19.467658560084793,3.9074620872270316e-08,-17.05779266357422,0.00016078025510068983,-8.735471725463867,0.0004230840131640434,0.0,0.0,0.00016038678586483002
47,-9.308627559934814,19.468356116724966,3.9073821511692586e-08,-17.05781364440918,0.00016079873603302985,-8.735357284545898,0.00044183293357491493,0.0,0.0,0.00016038678586483002
48,-9.307866246127412,19.466368993806473,3.906438550416169e-08,-17.058053970336914,0.0001607500744285062,-8.7356595993042,0.0004499161150306463,0.0,0.0,0.00016038678586483002
49,-9.308257520815243,19.465832520661777,3.906382417540044e-08,-17.058069229125977,0.0001607362210052088,-8.735746383666992,0.0004392091650515795,0.0,0.0,0.00016038678586483002
50,-9.309525996948627,19.46642814984704,3.9070208401881246e-08,-17.057905197143555,0.00016074968152679503,-8.735662460327148,0.0004362498875707388,0.0,0.0,0.00016038678586483002
0,-20.0,20.0,4.141390490985941e-06,-12.394478797912598,0.0016053441213443875,-6.434417247772217,0.0004124168772250414,0.0,1.0,0.0016053441213443875
1,9.899783232497326,-15.0,2.321351360023982e-07,-15.275946617126465,0.00046793100773356855,-7.667189598083496,0.00043270806781947613,0.0,1.0,0.00046793100773356855
2,-9.233315185043196,19.430574945279016,3.887637944899325e-08,-17.06287956237793,0.00016029267862904817,-8.738509178161621,0.0004118329379707575,0.0,1.0,0.00016029267862904817
3,-9.31159398226362,19.469530058260307,3.90881815803823e-08,-17.057445526123047,0.00016082511865533888,-8.735193252563477,0.0004405421204864979,0.0,1.0,0.00016029267862904817
4,-9.309129502071952,19.4676411232993,3.907304346739693e-08,-17.057832717895508,0.0001607802987564355,-8.735471725463867,0.0004124168772250414,0.0,1.0,0.00016029267862904817
5,-9.312419164598216,19.469892950807345,3.909241286237375e-08,-17.057336807250977,0.0001608335878700018,-8.735140800476074,0.00042812502942979336,0.0,1.0,0.00016029267862904817
6,-9.31009228601373,19.468784414018828,3.9080305214156397e-08,-17.057647705078125,0.00016080786008387804,-8.735300064086914,0.00045437482185661793,0.0,1.0,0.00016029267862904817
7,-9.3086611635174,19.467845001150323,3.907215884169091e-08,-17.0578556060791,0.0001607859303476289,-8.73543643951416,0.00041908398270606995,0.0,1.0,0.00016029267862904817
8,-9.305935258106075,19.46397417443093,3.9049801614510216e-08,-17.058427810668945,0.00016069335106294602,-8.73601245880127,0.0004182499833405018,0.0,1.0,0.00016029267862904817
9,-9.310921694331869,19.469611039701633,3.9086081926598126e-08,-17.057498931884766,0.00016082778165582567,-8.735176086425781,0.00041712517850100994,0.0,1.0,0.00016029267862904817
10,-9.311072024815264,19.46944901293821,3.908603929403398e-08,-17.0575008392334,0.00016082351794466376,-8.73520278930664,0.00041337497532367706,0.0,1.0,0.00016029267862904817
11,-9.310081839213064,19.46866565728252,3.9079864677660225e-08,-17.057659149169922,0.00016080493514891714,-8.735318183898926,0.0004186672158539295,0.0,1.0,0.00016029267862904817
12,-9.30994318417603,19.46845482100926,3.9078649649582076e-08,-17.057689666748047,0.00016079971101135015,-8.735350608825684,0.000423625111579895,0.0,1.0,0.00016029267862904817
13,-9.315445834954174,19.471208976580954,3.9108240201812805e-08,-17.05693244934082,0.000160864889039658,-8.734945297241211,0.00041791703552007675,0.0,1.0,0.00016029267862904817
14,-9.311765538361765,19.469038294851856,3.908708734456923e-08,-17.05747413635254,0.00016081261856015772,-8.735270500183105,0.00042891688644886017,0.0,1.0,0.00016029267862904817
15,-9.310320744877275,19.467984659951792,3.907833701077834e-08,-17.057697296142578,0.00016078761836979538,-8.73542594909668,0.0004153340123593807,0.0,1.0,0.00016029267862904817
16,-9.31084141380119,19.469129949679395,3.908412438136111e-08,-17.05755043029785,0.00016081577632576227,-8.735251426696777,0.0004313751123845577,0.0,1.0,0.00016029267862904817
17,-9.30985323225624,19.467776686917553,3.9075988667036654e-08,-17.057758331298828,0.0001607828598935157,-8.735455513000488,0.0004177920054644346,0.0,1.0,0.00016029267862904817
18,-9.310937611631626,19.467691146661068,3.907949164272395e-08,-17.057668685913086,0.00016077974578365684,-8.735475540161133,0.00044087483547627926,0.0,1.0,0.00016029267862904817
19,-9.311110746168245,19.468781355095384,3.9083861480548876e-08,-17.05755615234375,0.00016080678324215114,-8.735306739807129,0.00042595784179866314,0.0,1.0,0.00016029267862904817
20,-9.30634654939758,19.464144392147954,3.905170942175573e-08,-17.058380126953125,0.00016069688717834651,-8.735990524291992,0.00042112497612833977,0.0,1.0,0.00016029267862904817
21,-9.311985681930516,19.4700590429153,3.909140744440265e-08,-17.057363510131836,0.00016083798254840076,-8.735113143920898,0.00042850011959671974,0.0,1.0,0.00016029267862904817
22,-9.312606308867123,19.468356987055017,3.908778722916395e-08,-17.05745506286621,0.00016079509805422276,-8.735379219055176,0.0004280419088900089,0.0,1.0,0.00016029267862904817
23,-9.307021776339347,19.470675796634715,3.907667789349034e-08,-17.0577392578125,0.00016085973766166717,-8.734977722167969,0.0004318340215831995,0.0,1.0,0.00016029267862904817
24,-9.311819140568785,19.4699940010509,3.909060097839756e-08,-17.057384490966797,0.0001608365710126236,-8.735121726989746,0.0004229170735925436,0.0,1.0,0.00016029267862904817
25,-9.310008513926238,19.467937663121933,3.9077082902849725e-08,-17.057729721069336,0.00016078677435871214,-8.735431671142578,0.0004271669313311577,0.0,1.0,0.00016029267862904817
26,-9.310020832686472,19.46814813068969,3.9077853841718024e-08,-17.057710647583008,0.0001607919839443639,-8.73539924621582,0.0004237079992890358,0.0,1.0,0.00016029267862904817
27,-9.310562347588512,19.46798730477727,3.9079182556633896e-08,-17.057676315307617,0.00016078741464298218,-8.735427856445312,0.000464749988168478,0.0,1.0,0.00016029267862904817
28,-9.312335347789196,19.467782863826265,3.908482426595583e-08,-17.057531356811523,0.0001607810118002817,-8.735466957092285,0.00042362487874925137,0.0,1.0,0.00016029267862904817
29,-9.311152048853303,19.470995595642016,3.909172008320638e-08,-17.057355880737305,0.00016086245886981487,-8.734960556030273,0.00042116688564419746,0.0,1.0,0.00016029267862904817
30,-9.312408609581377,19.46542353538262,3.90770367175719e-08,-17.05773162841797,0.00016072287689894438,-8.73582935333252,0.00043720798566937447,0.0,1.0,0.00016029267862904817
31,-9.31036777835551,19.467829994465927,3.9077971081269425e-08,-17.057706832885742,0.00016078374756034464,-8.735450744628906,0.00042912503704428673,0.0,1.0,0.00016029267862904817
32,-9.312725345249088,19.467546675254038,3.9085431779994906e-08,-17.05751609802246,0.00016077492909971625,-8.735505104064941,0.0004149999003857374,0.0,1.0,0.00016029267862904817
33,-9.315687754772892,19.468232986468998,3.9098971171824815e-08,-17.05716896057129,0.00016079077613539994,-8.735406875610352,0.000437416834756732,0.0,1.0,0.00016029267862904817
34,-9.31029156478091,19.46681704193027,3.907419454662886e-08,-17.057804107666016,0.0001607585872989148,-8.735607147216797,0.0004918330814689398,0.0,1.0,0.00016029267862904817
35,-9.307880184322496,19.465698584785212,3.9062129530975653e-08,-17.05811309814453,0.0001607334561413154,-8.735763549804688,0.0004137079231441021,0.0,1.0,0.00016029267862904817
36,-9.31173343834101,19.469937840003354,3.909009649305517e-08,-17.057395935058594,0.00016083530499599874,-8.735129356384277,0.00042341696098446846,0.0,1.0,0.00016029267862904817
37,-9.3090545637358,19.467221782451052,3.9071334612117425e-08,-17.057876586914062,0.00016076990868896246,-8.735536575317383,0.000410082982853055,0.0,1.0,0.00016029267862904817
38,-9.301039018142257,19.463637627124882,3.9033778875818825e-08,-17.058837890625,0.0001606933365110308,-8.73601245880127,0.00041304202750325203,0.0,1.0,0.00016029267862904817
39,-9.311307970719252,19.46891755157728,3.908503742877656e-08,-17.057525634765625,0.0001608100428711623,-8.735286712646484,0.00042908405885100365,0.0,1.0,0.00016029267862904817
40,-9.312105828165246,19.465084706495233,3.907476298081747e-08,-17.057788848876953,0.0001607146841706708,-8.735879898071289,0.0004206669982522726,0.0,1.0,0.00016029267862904817
41,-9.311595946995325,19.466542641314895,3.907789292156849e-08,-17.057708740234375,0.00016075081657618284,-8.735654830932617,0.0004263329319655895,0.0,1.0,0.00016029267862904817
42,-9.307925025329482,19.465665931786038,3.906214729454405e-08,-17.0581111907959,0.000160732539370656,-8.735769271850586,0.0004212080966681242,0.0,1.0,0.00016029267862904817
43,-9.307832651525052,19.47222220725472,3.908478873881904e-08,-17.057533264160156,0.00016089800919871777,-8.734740257263184,0.0004244579467922449,0.0,1.0,0.00016029267862904817
44,-9.311423763418155,19.466023788507783,3.9075509050690016e-08,-17.057769775390625,0.00016073818551376462,-8.735733985900879,0.0004242081195116043,0.0,1.0,0.00016029267862904817
45,-9.306449259043177,19.46752269094916,3.9063756673840544e-08,-17.05807113647461,0.00016078077896963805,-8.735468864440918,0.0004230830818414688,0.0,1.0,0.00016029267862904817
46,-9.313316149387273,19.466155328981134,3.9082891589714563e-08,-17.057580947875977,0.0001607404265087098,-8.735719680786133,0.0004155421629548073,0.0,1.0,0.00016029267862904817
47,-9.311074635762331,19.465388258934986,3.907207002384894e-08,-17.057857513427734,0.00016072274593170732,-8.73582935333252,0.0004098331555724144,0.0,1.0,0.00016029267862904817
48,-9.310026731373158,19.46786743297106,3.907691592530682e-08,-17.0577335357666,0.0001607850135769695,-8.735442161560059,0.00047191581688821316,0.0,1.0,0.00016029267862904817
49,-9.309781752183705,19.465262985823706,3.9067096224698616e-08,-17.057985305786133,0.00016072072321549058,-8.73584270477295,0.00045195803977549076,0.0,1.0,0.00016029267862904817
50,-9.310754053364718,19.467141246133945,3.907694434701625e-08,-17.0577335357666,0.00016076627071015537,-8.73555850982666,0.0005390411242842674,0.0,1.0,0.00016029267862904817
0,-20.0,20.0,4.141390490985941e-06,-12.394478797912598,0.0016053441213443875,-6.434417247772217,0.0005241250619292259,0.0,2.0,0.0016053441213443875
1,9.897051100973451,-15.0,2.3186063913271937e-07,-15.277129173278809,0.00046760347322560847,-7.6678900718688965,0.0004083749372512102,0.0,2.0,0.00046760347322560847
2,-9.231786717326179,19.436353241854302,3.890093580594112e-08,-17.06224822998047,0.00016045004304032773,-8.737527847290039,0.00041054212488234043,0.0,2.0,0.00016045004304032773
3,-9.313845088400429,19.469764654897887,3.909719836769909e-08,-17.057214736938477,0.0001608294405741617,-8.735166549682617,0.0004298328422009945,0.0,2.0,0.00016045004304032773
4,-9.312789060820965,19.469359412567147,3.909191548245872e-08,-17.057350158691406,0.0001608199963811785,-8.735224723815918,0.0004222090356051922,0.0,2.0,0.00016045004304032773
5,-9.311279127195725,19.470281982861124,3.908968437826843e-08,-17.05740737915039,0.00016084435628727078,-8.73507308959961,0.00043258280493319035,0.0,2.0,0.00016045004304032773
6,-9.310429427379727,19.469297784337865,3.9083268177364516e-08,-17.057571411132812,0.00016082037473097444,-8.735222816467285,0.00041812495328485966,0.0,2.0,0.00016045004304032773
7,-9.312354608184327,19.46721508389533,3.9082944880419745e-08,-17.057579040527344,0.00016076694009825587,-8.735554695129395,0.0004176660440862179,0.0,2.0,0.00016045004304032773
8,-9.312233718248597,19.466907284682257,3.908145629338833e-08,-17.0576171875,0.0001607594167580828,-8.735601425170898,0.0004370841197669506,0.0,2.0,0.00016045004304032773
9,-9.316208694675682,19.47132721310559,3.91115761999572e-08,-17.056846618652344,0.00016086752293631434,-8.734929084777832,0.0004154169000685215,0.0,2.0,0.00016045004304032773
10,-9.311037863326508,19.466950376079932,3.9077292512956774e-08,-17.057723999023438,0.0001607612648513168,-8.735589981079102,0.00043358304537832737,0.0,2.0,0.00016045004304032773
11,-9.311777025524687,19.4696227792101,3.908915502393029e-08,-17.05742073059082,0.0001608272868907079,-8.735179901123047,0.0004074580501765013,0.0,2.0,0.00016045004304032773
12,-9.308571802539095,19.46587878927258,3.906504986161963e-08,-17.05803680419922,0.00016073707956820726,-8.735740661621094,0.00041716708801686764,0.0,2.0,0.00016045004304032773
13,-9.310083686508872,19.46915569331468,3.908157708565341e-08,-17.057615280151367,0.00016081721696536988,-8.735241889953613,0.00043766689486801624,0.0,2.0,0.00016045004304032773
14,-9.309152279191112,19.469674359860445,3.9080195080032354e-08,-17.057649612426758,0.00016083131777122617,-8.735154151916504,0.0004372920375317335,0.0,2.0,0.00016045004304032773
15,-9.306741289007796,19.463929552440305,3.9052260092375946e-08,-17.058364868164062,0.000160691182827577,-8.7360258102417,0.00042058294638991356,0.0,2.0,0.00016045004304032773
16,-9.310749461511213,19.46791594004942,3.907961243498903e-08,-17.05766487121582,0.00016078559565357864,-8.735438346862793,0.000427457969635725,0.0,2.0,0.00016045004304032773
17,-9.31233620031885,19.4676764379544,3.9084458336446914e-08,-17.057540893554688,0.00016077836335171014,-8.73548412322998,0.00042662513442337513,0.0,2.0,0.00016045004304032773
18,-9.308503085580304,19.467832873506737,3.907158330207494e-08,-17.057870864868164,0.0001607857848284766,-8.735437393188477,0.00041620805859565735,0.0,2.0,0.00016045004304032773
19,-9.313368822653302,19.473603959545503,3.910880863600141e-08,-17.056917190551758,0.00016092683654278517,-8.7345609664917,0.00041983393020927906,0.0,2.0,0.00016045004304032773
20,-9.310956054157545,19.466983695582822,3.9077114877272834e-08,-17.057729721069336,0.00016076219617389143,-8.735584259033203,0.0004116669297218323,0.0,2.0,0.00016045004304032773
21,-9.310049119295924,19.474992071118987,3.910203361101594e-08,-17.057090759277344,0.00016096637409646064,-8.734314918518066,0.0004180418327450752,0.0,2.0,0.00016045004304032773
22,-9.3109438139369,19.467210012448163,3.9077853841718024e-08,-17.057710647583008,0.0001607678277650848,-8.735548973083496,0.00042625004425644875,0.0,2.0,0.00016045004304032773
23,-9.310358088240756,19.467213450308805,3.907581458406639e-08,-17.057762145996094,0.0001607684389455244,-8.73554515838623,0.0004151670727878809,0.0,2.0,0.00016045004304032773
24,-9.309255498769424,19.46815533862353,3.9075246149877785e-08,-17.057777404785156,0.00016079292981885374,-8.735393524169922,0.00042583304457366467,0.0,2.0,0.00016045004304032773
25,-9.310658885773542,19.467349980647167,3.907732804009356e-08,-17.057723999023438,0.0001607715676072985,-8.735526084899902,0.00041679199784994125,0.0,2.0,0.00016045004304032773
26,-9.310762176812519,19.468424446870216,3.908139944996947e-08,-17.057619094848633,0.00016079815395642072,-8.735361099243164,0.0004184579011052847,0.0,2.0,0.00016045004304032773
27,-9.31058222301038,19.46898896204959,3.908272461217166e-08,-17.057584762573242,0.00016081248759292066,-8.735271453857422,0.00042291590943932533,0.0,2.0,0.00016045004304032773
28,-9.307893264207028,19.46696472577565,3.906653134322369e-08,-17.058000564575195,0.0001607648009667173,-8.735568046569824,0.00042554200626909733,0.0,2.0,0.00016045004304032773
29,-9.311331556723914,19.466793629972297,3.907781120915388e-08,-17.057710647583008,0.00016075719031505287,-8.735615730285645,0.00041570793837308884,0.0,2.0,0.00016045004304032773
30,-9.312187406764172,19.469213279901986,3.908921897277651e-08,-17.057418823242188,0.0001608167658559978,-8.735244750976562,0.00041737500578165054,0.0,2.0,0.00016045004304032773
31,-9.310824138022125,19.46871570039023,3.908264289975705e-08,-17.057586669921875,0.0001608054735697806,-8.735315322875977,0.0004360419698059559,0.0,2.0,0.00016045004304032773
32,-9.308556195106675,19.467614489411677,3.9071014867886333e-08,-17.057884216308594,0.00016078028420452029,-8.735471725463867,0.0004153330810368061,0.0,2.0,0.00016045004304032773
33,-9.308897440483763,19.466046956831942,3.9066740953330736e-08,-17.057994842529297,0.00016074092127382755,-8.735716819763184,0.00042420788668096066,0.0,2.0,0.00016045004304032773
34,-9.308192648363999,19.469411310853435,3.907605616859655e-08,-17.057756423950195,0.000160825889906846,-8.735188484191895,0.0004166248254477978,0.0,2.0,0.00016045004304032773
35,-9.306875790279598,19.47069492753598,3.9076287094985673e-08,-17.057750701904297,0.00016086049436125904,-8.734972953796387,0.00041266693733632565,0.0,2.0,0.00016045004304032773
36,-9.309818477124983,19.466779728199757,3.9072428847930496e-08,-17.05784797668457,0.00016075809253379703,-8.735610008239746,0.0004174578934907913,0.0,2.0,0.00016045004304032773
37,-9.309979721209118,19.469866649042892,3.908368029215126e-08,-17.057559967041016,0.00016083515947684646,-8.735130310058594,0.00041358405724167824,0.0,2.0,0.00016045004304032773
38,-9.305283259827966,19.47229986362273,3.90769869795804e-08,-17.05773162841797,0.0001609044848009944,-8.734699249267578,0.00044916593469679356,0.0,2.0,0.00016045004304032773
39,-9.311362265064343,19.469719431293047,3.908800394469836e-08,-17.057449340820312,0.00016083008085843176,-8.735161781311035,0.00042333314195275307,0.0,2.0,0.00016045004304032773
40,-9.309624716526217,19.468578255770243,3.90779923975515e-08,-17.057706832885742,0.00016080318891908973,-8.735329627990723,0.0004202499985694885,0.0,2.0,0.00016045004304032773
41,-9.31219337732423,19.468991642873146,3.908846935019028e-08,-17.057437896728516,0.00016081120702438056,-8.735279083251953,0.0004166669677942991,0.0,2.0,0.00016045004304032773
42,-9.311248912482082,19.469647927583637,3.9087357350808816e-08,-17.057466506958008,0.0001608283637324348,-8.735173225402832,0.0004174171481281519,0.0,2.0,0.00016045004304032773
43,-9.310180638102693,19.468251694738473,3.9078773994560834e-08,-17.05768585205078,0.00016079444321803749,-8.735383987426758,0.00043829111382365227,0.0,2.0,0.00016045004304032773
44,-9.306862283278978,19.46569952188849,3.905875800569447e-08,-17.058198928833008,0.00016073475126177073,-8.73575496673584,0.00041187508031725883,0.0,2.0,0.00016045004304032773
45,-9.308093398916084,19.4655962120291,3.906246703877514e-08,-17.058103561401367,0.0001607306330697611,-8.735780715942383,0.0004391670227050781,0.0,2.0,0.00016045004304032773
46,-9.309949807900791,19.46839553310758,3.907847911932549e-08,-17.057693481445312,0.00016079828492365777,-8.735360145568848,0.0007638330571353436,0.0,2.0,0.00016045004304032773
47,-9.311574248238212,19.468172922591457,3.908341028591167e-08,-17.057567596435547,0.00016079119814094156,-8.735404014587402,0.000417542178183794,0.0,2.0,0.00016045004304032773
48,-9.310184536215342,19.466427846174394,3.907249634949039e-08,-17.05784797668457,0.0001607490994501859,-8.735665321350098,0.00040708319284021854,0.0,2.0,0.00016045004304032773
49,-9.310169660376959,19.46578929007832,3.907025813987275e-08,-17.057905197143555,0.00016073338338173926,-8.735763549804688,0.0004201659467071295,0.0,2.0,0.00016045004304032773
50,-9.310176539560434,19.467761473271896,3.9077054481140294e-08,-17.057729721069336,0.00016078217595349997,-8.73546028137207,0.0004342920146882534,0.0,2.0,0.00016045004304032773
0,-20.0,20.0,4.141390490985941e-06,-12.394478797912598,0.0016053441213443875,-6.434417247772217,0.00041283294558525085,0.0,3.0,0.0016053441213443875
1,9.895622166285216,-15.0,2.31717450560609e-07,-15.27774715423584,0.00046743248822167516,-7.668255805969238,0.00044691702350974083,0.0,3.0,0.00046743248822167516
2,-9.2351337621077,19.437926629538307,3.890095712222319e-08,-17.062246322631836,0.0001604547433089465,-8.73749828338623,0.00040712510235607624,0.0,3.0,0.0001604547433089465
3,-9.311747190311106,19.46872812009921,3.908595402890569e-08,-17.05750274658203,0.00016080497880466282,-8.735318183898926,0.00042287493124604225,0.0,3.0,0.0001604547433089465
4,-9.309336014784662,19.46814418355542,3.90754948398353e-08,-17.057769775390625,0.0001607926096767187,-8.735395431518555,0.0004112499300390482,0.0,3.0,0.0001604547433089465
5,-9.312746804796138,19.469465102463328,3.909211798713841e-08,-17.057344436645508,0.0001608226593816653,-8.735208511352539,0.00041445810347795486,0.0,3.0,0.0001604547433089465
6,-9.30984707340575,19.46860463373371,3.907884504883441e-08,-17.05768394470215,0.00016080362547654659,-8.735326766967773,0.00041266600601375103,0.0,3.0,0.0001604547433089465
7,-9.313486769773672,19.469886533044107,3.9096292425711e-08,-17.05723762512207,0.0001608327147550881,-8.735145568847656,0.00041145808063447475,0.0,3.0,0.0001604547433089465
