step,q1,q2,mse,log_mse,mae,log_mae,xopt_runtime,xopt_error,run,best_mae
20,-9.347186190444676,19.358706238025082,3.9017109543237893e-08,-17.05926513671875,0.0001593532069819048,-8.74438762664795,0.0005694590508937836,0.0,0.0,0.0001592920598341152
21,-9.329479123415753,19.37289535405991,3.892118627391028e-08,-17.06172752380371,0.0001592617336427793,-8.744961738586426,0.0005403750110417604,0.0,0.0,0.0001592617336427793
22,-9.331018190504485,19.356263545597635,3.890386679472613e-08,-17.062171936035156,0.00015916810662019998,-8.745549201965332,0.0005765840178355575,0.0,0.0,0.00015916810662019998
23,-9.328080212671983,19.36058350436048,3.889251232180868e-08,-17.062463760375977,0.00015916420670691878,-8.745573997497559,0.0006993749411776662,0.0,0.0,0.00015916420670691878
24,-9.304927872605242,19.3505189646464,3.875661747088088e-08,-17.065963745117188,0.00015893144882284105,-8.747037887573242,0.0005212500691413879,0.0,0.0,0.00015893144882284105
25,5.756902945024595,9.024731415012434,4.283536782168085e-06,-12.36073112487793,0.00159067299682647,-6.44359827041626,0.0005948330508545041,0.0,0.0,0.00015893144882284105
26,4.004217613038915,-3.0793254843305014,1.0449703040649183e-06,-13.771522521972656,0.0009491918608546257,-6.959899425506592,0.0006588329561054707,0.0,0.0,0.00015893144882284105
27,-9.318690644040117,19.235870065725766,3.875515020013154e-08,-17.066001892089844,0.00015965127386152744,-8.742518424987793,0.0006765000289306045,0.0,0.0,0.00015893144882284105
28,-9.317580558836989,19.245306921680434,3.874571774531432e-08,-17.066246032714844,0.00015949741646181792,-8.74348258972168,0.0005239170277491212,0.0,0.0,0.00015893144882284105
29,-9.31346260828,19.222064521487688,3.872635190305118e-08,-17.06674575805664,0.00015978682495187968,-8.741669654846191,0.0005500419065356255,0.0,0.0,0.00015893144882284105
30,-2.1453012687836965,22.123712834257148,2.386668256804114e-06,-12.945611953735352,0.0013297083787620068,-6.622795581817627,0.0005488330498337746,0.0,0.0,0.00015893144882284105
31,-1.7621471842576706,7.011987493217282,9.610347433408606e-07,-13.855255126953125,0.0009463419555686414,-6.962906360626221,0.0005396249471232295,0.0,0.0,0.00015893144882284105
32,-9.342399621514561,19.27217428198722,3.892287381290771e-08,-17.061683654785156,0.00015958079893607646,-8.742959976196289,0.0005047919694334269,0.0,0.0,0.00015893144882284105
33,-9.336860378515254,19.267807671534264,3.887972610527868e-08,-17.062793731689453,0.0001595334761077538,-8.743256568908691,0.0004914170131087303,0.0,0.0,0.00015893144882284105
34,-9.350653593478583,19.252936252842037,3.899571510146416e-08,-17.059814453125,0.00015998200979083776,-8.740448951721191,0.0004978330107405782,0.0,0.0,0.00015893144882284105
35,-7.5903945168044835,18.571422743980754,1.238614686371875e-07,-15.904102325439453,0.00027164549101144075,-8.211012840270996,0.0004858339671045542,0.0,0.0,0.00015893144882284105
