step,q1,q2,mse,log_mse,mae,log_mae,xopt_runtime,xopt_error,run,best_mae
13,-12.33126611212434,24.6455140527744,2.0715152260208924e-08,-17.692399978637695,0.00012019541463814676,-9.026391983032227,0.0007119160145521164,0.0,0.0,0.0001186528752441518
14,-12.445074684395696,25.85640918400912,2.1314544795814072e-08,-17.663875579833984,0.00011882866238011047,-9.037827491760254,0.0006734168855473399,0.0,0.0,0.0001186528752441518
15,-12.368191412472054,24.929754039751888,2.084030192861519e-08,-17.686376571655273,0.00011978735710727051,-9.029792785644531,0.0006438749842345715,0.0,0.0,0.0001186528752441518
16,-12.400472409319553,25.579596011212914,2.1188833798646556e-08,-17.66979217529297,0.00011909825843758881,-9.035561561584473,0.0006387910107150674,0.0,0.0,0.0001186528752441518
17,-12.48276517345344,26.35120920655233,2.1603081989951534e-08,-17.65043067932129,0.00011862310930155218,-9.039559364318848,0.0006077910074964166,0.0,0.0,0.00011862310930155218
18,-12.407044827270951,25.45162101863541,2.1095839741747113e-08,-17.674190521240234,0.00011916299990843982,-9.035017967224121,0.0006133329588919878,0.0,0.0,0.00011862310930155218
19,-12.489629808418053,26.374023843989768,2.161873347006349e-08,-17.64970588684082,0.00011862487735925242,-9.039544105529785,0.000613250071182847,0.0,0.0,0.00011862310930155218
20,-12.387353651773058,25.150095528760094,2.0945645218262143e-08,-17.68133544921875,0.00011950451880693436,-9.032155990600586,0.0006324999267235398,0.0,0.0,0.00011862310930155218
21,-12.582827786194997,27.581388578526084,2.243015018166261e-08,-17.61285972595215,0.00011941870616283268,-9.032875061035156,0.0006166669772937894,0.0,0.0,0.00011862310930155218
22,-12.557735050902755,27.407725547785216,2.2312908853905355e-08,-17.618101119995117,0.00011920180259039626,-9.034692764282227,0.0006041249725967646,0.0,0.0,0.00011862310930155218
23,-12.45176466833736,25.97017891713654,2.1378186332299265e-08,-17.6608943939209,0.00011875760537805036,-9.038426399230957,0.0006690419977530837,0.0,0.0,0.00011862310930155218
24,-12.504148588112248,26.750779822594655,2.1865108834617786e-08,-17.63837432861328,0.00011868454748764634,-9.039041519165039,0.0006063339533284307,0.0,0.0,0.00011862310930155218
25,-12.49303381488242,26.54361155510692,2.1724815724155633e-08,-17.64480972290039,0.00011862222163472325,-9.039566993713379,0.0006988749373704195,0.0,0.0,0.00011862222163472325
26,-12.383387743991326,25.165728623609283,2.0951651080736156e-08,-17.681047439575195,0.00011947867460548878,-9.03237247467041,0.0006453749956563115,0.0,0.0,0.00011862222163472325
27,-12.476915111436485,26.27705775442768,2.1558156149126262e-08,-17.652511596679688,0.00011863711551995948,-9.039441108703613,0.0006557079032063484,0.0,0.0,0.00011862222163472325
28,-12.294877868900988,24.120940470587957,2.049483249777495e-08,-17.703092575073242,0.00012104943743906915,-9.019311904907227,0.0006628329865634441,0.0,0.0,0.00011862222163472325
29,-12.371166183790947,25.24316334391909,2.1017939388912055e-08,-17.677888870239258,0.00011944747529923916,-9.032633781433105,0.0006548749515786767,0.0,0.0,0.00011862222163472325
30,-12.493672930759192,26.320388570992385,2.1597774235715406e-08,-17.65067481994629,0.0001186628796858713,-9.039223670959473,0.0007046250393614173,0.0,0.0,0.00011862222163472325
31,-12.572695261229448,27.443235936916693,2.23297185186766e-08,-17.617347717285156,0.0001192232666653581,-9.034512519836426,0.0006370830815285444,0.0,0.0,0.00011862222163472325
32,-12.655478536053046,28.450878695610093,2.311095670393115e-08,-17.582958221435547,0.00012131281982874498,-9.017138481140137,0.0007617080118507147,0.0,0.0,0.00011862222163472325
33,-12.414070391219282,25.613308450863393,2.1185428522585426e-08,-17.669952392578125,0.00011902020924026147,-9.03621768951416,0.0006961659528315067,0.0,0.0,0.00011862222163472325
34,-12.504244150383478,26.61687236617745,2.1768620683815243e-08,-17.64279556274414,0.00011862542305607349,-9.039539337158203,0.00074095802847296,0.0,0.0,0.00011862222163472325
35,-12.528213348409396,26.929784003863066,2.1973063368818657e-08,-17.633447647094727,0.00011874190386151895,-9.038558006286621,0.0008278338937088847,0.0,0.0,0.00011862222163472325
