step,q1,q2,mse,log_mse,mae,log_mae,xopt_runtime,xopt_error,run,best_mae
36,-9.40616767839969,2.6779803003084792,3.17866124532884e-08,-17.26422119140625,0.0001717493578325957,-8.669474601745605,0.0004902079235762358,0.0,0.0,0.0001717493578325957
37,-9.436492999909198,2.705149640075664,3.181397545404252e-08,-17.26336097717285,0.00017184427997563034,-8.66892147064209,0.0004862910136580467,0.0,0.0,0.0001717493578325957
38,-9.433390827145177,2.650396212434305,3.1906253639135684e-08,-17.26046371459961,0.00017203233437612653,-8.667828559875488,0.0005200840532779694,0.0,0.0,0.0001717493578325957
39,-9.380020793674372,2.661051306467362,3.178305263418224e-08,-17.264331817626953,0.00017177150584757328,-8.66934585571289,0.0004932079464197159,0.0,0.0,0.0001717493578325957
40,-9.396734540811138,2.7020126901716344,3.1739944006403675e-08,-17.265689849853516,0.00017168131307698786,-8.669870376586914,0.0005151659715920687,0.0,0.0,0.00017168131307698786
41,-9.400374845585247,2.7345095769553485,3.16993506999097e-08,-17.266969680786133,0.00017161917639896274,-8.670232772827148,0.00048345804680138826,0.0,0.0,0.00017161917639896274
42,-9.426521730310565,2.7514385707964655,3.17095398827405e-08,-17.266647338867188,0.00017162426956929266,-8.67020320892334,0.0004936249461025,0.0,0.0,0.00017161917639896274
43,-9.420728897496122,2.8079678474433347,3.1617268803074694e-08,-17.269561767578125,0.00017147258040495217,-8.671087265014648,0.0004858750617131591,0.0,0.0,0.00017147258040495217
44,-9.428009507044337,2.872961621010763,3.153619232421079e-08,-17.27212905883789,0.00017134663357865065,-8.671821594238281,0.0004970830632373691,0.0,0.0,0.00017134663357865065
45,-9.401862622319019,2.856032627169646,3.1557256363612396e-08,-17.271461486816406,0.00017146571190096438,-8.671127319335938,0.0004939580103382468,0.0,0.0,0.00017134663357865065
46,-9.429497283778108,2.9944846712250603,3.139612658742408e-08,-17.276580810546875,0.00017119546828325838,-8.672704696655273,0.0004926250549033284,0.0,0.0,0.00017119546828325838
47,-9.44405850287454,3.124472218359916,3.125855130292621e-08,-17.280973434448242,0.00017103043501265347,-8.67366886138916,0.0005151249933987856,0.0,0.0,0.00017103043501265347
48,-9.470205387599858,3.141401212201033,3.1219784091263136e-08,-17.28221321105957,0.00017084417049773037,-8.674758911132812,0.0004983749240636826,0.0,0.0,0.00017084417049773037
49,-9.504376770240277,3.2840855047167263,3.10537977554759e-08,-17.28754425048828,0.00017053881310857832,-8.67654800415039,0.0004889169940724969,0.0,0.0,0.00017053881310857832
50,-9.520425766070481,3.5355961020658793,3.079493637869746e-08,-17.295915603637695,0.0001702627050690353,-8.678168296813965,0.0004894171142950654,0.0,0.0,0.0001702627050690353
51,-9.566633895583553,3.8669133425934383,3.0467035116998886e-08,-17.30661964416504,0.00016983480600174516,-8.680684089660645,0.0004778750007972121,0.0,0.0,0.00016983480600174516
52,-9.62695216294929,4.026526628950249,3.0217389479503254e-08,-17.314847946166992,0.0001691553625278175,-8.684693336486816,0.0004742919700220227,0.0,0.0,0.0001691553625278175
53,-9.718398992986664,4.477553834245416,2.970245382982739e-08,-17.3320369720459,0.00016817219147924334,-8.690522193908691,0.0004790829261764884,0.0,0.0,0.00016817219147924334
54,-9.78065611832994,5.060381672122128,2.9192477768447134e-08,-17.349355697631836,0.0001675464300205931,-8.694250106811523,0.000474542030133307,0.0,0.0,0.0001675464300205931
55,-9.918795792374773,5.948529755824829,2.837034429603591e-08,-17.37792205810547,0.0001661095884628594,-8.702862739562988,0.00047270802315324545,0.0,0.0,0.0001661095884628594
56,-10.070560889777884,6.559170247476807,2.7521991796675138e-08,-17.408281326293945,0.00016388908261433244,-8.716320991516113,0.0004735839320346713,0.0,0.0,0.00016388908261433244
57,-10.322524386875049,7.905298699918491,2.6115817064464864e-08,-17.460723876953125,0.0001605248253326863,-8.737061500549316,0.0004747500643134117,0.0,0.0,0.0001605248253326863
58,-10.522921186263158,9.376274621497904,2.4868580084103087e-08,-17.509660720825195,0.00015740412345621735,-8.756693840026855,0.0004776250571012497,0.0,0.0,0.00015740412345621735
59,-10.925182282901403,11.82563501512415,2.2804982791058137e-08,-17.59628677368164,0.00015096318384166807,-8.798474311828613,0.00047379196621477604,0.0,0.0,0.00015096318384166807
60,-11.328910877401679,13.78240395921781,2.2412343980704463e-08,-17.6136531829834,0.00014870762242935598,-8.813528060913086,0.0004966249689459801,0.0,0.0,0.00014870762242935598
61,-12.033968419915134,17.6993410609143,2.789212771858729e-08,-17.394922256469727,0.00015668681589886546,-8.761261940002441,0.0005154169630259275,0.0,0.0,0.00014870762242935598
62,-11.931568773428033,17.70274027442347,2.4150866195782328e-08,-17.5389461517334,0.00014744613145012408,-8.822047233581543,0.0004849580582231283,0.0,0.0,0.00014744613145012408
63,-12.736090966704523,22.60146106167596,4.2886586726353926e-08,-16.964706420898438,0.00017243270121980458,-8.66550350189209,0.0004943750100210309,0.0,0.0,0.00014744613145012408
64,-12.335297367928309,19.65950921851713,3.2997881760366e-08,-17.226821899414062,0.00016281598072964698,-8.72288990020752,0.0005234580021351576,0.0,0.0,0.00014744613145012408
65,-11.277711054158129,13.784103565972394,2.18791083028691e-08,-17.637733459472656,0.00014705320063512772,-8.824716567993164,0.0005051250336691737,0.0,0.0,0.00014705320063512772
66,-11.880368950184483,17.704439881178054,2.272760823984754e-08,-17.599685668945312,0.00014369220298249274,-8.847837448120117,0.0004965419648215175,0.0,0.0,0.00014369220298249274
67,-12.156097986575887,19.665457842158176,2.4749926552658508e-08,-17.514442443847656,0.00014424741675611585,-8.84398078918457,0.00047491700388491154,0.0,0.0,0.00014369220298249274
68,-11.226511230914578,13.785803172726979,2.1601575639351722e-08,-17.65049934387207,0.00014616604312323034,-8.830767631530762,0.0005373751046136022,0.0,0.0,0.00014369220298249274
69,-11.829169126940933,17.70613948793264,2.1602902577910754e-08,-17.65043830871582,0.00014061159163247794,-8.869508743286133,0.0004917080514132977,0.0,0.0,0.00014061159163247794
70,-12.104898163332336,19.66715744891276,2.3116214720175776e-08,-17.582731246948242,0.00014015607303008437,-8.872754096984863,0.0005292089190334082,0.0,0.0,0.00014015607303008437
71,-12.758755882602241,23.585794157363836,3.88284746577483e-08,-17.064111709594727,0.00016196296201087534,-8.728142738342285,0.000491917016915977,0.0,0.0,0.00014015607303008437
72,-11.609572393836494,16.23580091888619,2.113704944406436e-08,-17.672239303588867,0.000141897689900361,-8.860404014587402,0.0004835000727325678,0.0,0.0,0.00014015607303008437
73,-11.834101606984348,18.198518486620898,2.072769333949509e-08,-17.691795349121094,0.00013714467058889568,-8.894474029541016,0.0005071249324828386,0.0,0.0,0.00013714467058889568
74,-11.810967935384284,18.445557789342317,2.0149506951838703e-08,-17.72008514404297,0.00013496377505362034,-8.910504341125488,0.0005111250793561339,0.0,0.0,0.00013496377505362034
75,-12.306293704880126,21.876914319368886,2.30332730666305e-08,-17.586326599121094,0.00013393240806180984,-8.91817569732666,0.000520500005222857,0.0,0.0,0.00013393240806180984
76,-12.654654360401942,24.697471019610234,2.781665742190853e-08,-17.39763069152832,0.00013673119246959686,-8.897493362426758,0.0004714579554274678,0.0,0.0,0.00013393240806180984
77,-12.012363476932073,20.655314659798442,1.9864604183794654e-08,-17.73432731628418,0.00012895805411972106,-8.956023216247559,0.0004915000172331929,0.0,0.0,0.00012895805411972106
78,-11.966096133731938,21.149393265241287,1.9959291108762045e-08,-17.729570388793945,0.00012781574332620949,-8.964920997619629,0.0004776250571012497,0.0,0.0,0.00012781574332620949
79,-12.46142190322778,24.580749795267856,2.187454306579184e-08,-17.637941360473633,0.00012332753976806998,-9.000666618347168,0.0004882919602096081,0.0,0.0,0.00012332753976806998
80,-12.786648887149525,27.648345798230622,2.570324397765944e-08,-17.476648330688477,0.00012686607078649104,-8.972378730773926,0.0004736250266432762,0.0,0.0,0.00012332753976806998
81,-12.121224332079592,23.853228741140256,2.1966904739656457e-08,-17.63372802734375,0.00012532609980553389,-8.984591484069824,0.0004936669720336795,0.0,0.0,0.00012332753976806998
82,-12.616550101575434,27.284585271166826,2.2486711159785955e-08,-17.610342025756836,0.00011966610327363014,-9.030805587768555,0.0005114160012453794,0.0,0.0,0.00011966610327363014
83,-12.94177708549718,30.0,2.7218888476454595e-08,-17.419355392456055,0.0001330504601355642,-8.924781799316406,0.0004806250799447298,0.0,0.0,0.00011966610327363014
84,-12.956747672723623,28.012106325294425,3.229759215628292e-08,-17.248273849487305,0.00014062304398976266,-8.869427680969238,0.00047091697342693806,0.0,0.0,0.00011966610327363014
85,-12.3301051672406,24.8929481371788,2.0890583485311254e-08,-17.68396759033203,0.00011998447735095397,-9.028148651123047,0.0004693330265581608,0.0,0.0,0.00011966610327363014
86,-12.485233365588254,27.59678361307777,2.321980474562224e-08,-17.57826042175293,0.00012131500989198685,-9.017120361328125,0.0004772499669343233,0.0,0.0,0.00011966610327363014
87,-12.479280499998136,26.84277515862529,2.2066371840878674e-08,-17.62921142578125,0.00011906324652954936,-9.035855293273926,0.0004935000324621797,0.0,0.0,0.00011906324652954936
88,-12.765725434332971,29.23441229261332,2.4059263026288136e-08,-17.54274559020996,0.00012451555812731385,-8.991080284118652,0.0004676670068874955,0.0,0.0,0.00011906324652954936
89,-12.439010234013693,25.97831417603743,2.1396337146484257e-08,-17.660045623779297,0.00011878259829245508,-9.038215637207031,0.0004925829125568271,0.0,0.0,0.00011878259829245508
90,-12.301740632436395,25.53650406349589,2.2115527187338557e-08,-17.626985549926758,0.00012141433398937806,-9.016301155090332,0.0006029999349266291,0.0,0.0,0.00011878259829245508
91,-12.537847734290676,26.847564969249092,2.193457859789305e-08,-17.635202407836914,0.00011873701441800222,-9.038599014282227,0.000645000021904707,0.0,0.0,0.00011873701441800222
92,-12.497577468306233,25.98310398666123,2.154018119426837e-08,-17.653345108032227,0.00011914094648091123,-9.035202980041504,0.00047308299690485,0.0,0.0,0.00011873701441800222
93,-12.48385474207516,26.627857365634277,2.1812811112909003e-08,-17.64076805114746,0.00011871682363562286,-9.038769721984863,0.000502374954521656,0.0,0.0,0.00011871682363562286
94,-12.582692242352142,27.49710815884594,2.237284491002356e-08,-17.61541748046875,0.00011930423352168873,-9.033833503723145,0.0005104589508846402,0.0,0.0,0.00011871682363562286
95,-12.474930736098305,26.35801267173956,2.1613068668102642e-08,-17.649967193603516,0.0001186352310469374,-9.039457321166992,0.0004863329231739044,0.0,0.0,0.0001186352310469374
96,-12.420937743882789,26.138305068124744,2.1628926205607968e-08,-17.649234771728516,0.00011904391431016847,-9.036018371582031,0.00047683401498943567,0.0,0.0,0.0001186352310469374
97,-12.508620236688703,26.670249993968007,2.1802744498700122e-08,-17.6412296295166,0.00011863622057717294,-9.039448738098145,0.00048112496733665466,0.0,0.0,0.0001186352310469374
98,-12.499696230711848,26.400405300073288,2.1645577774620506e-08,-17.64846420288086,0.00011864890257129446,-9.039341926574707,0.00048583303578197956,0.0,0.0,0.0001186352310469374
99,-12.495735858552674,26.457268316463537,2.1669549710168212e-08,-17.647357940673828,0.0001186174267786555,-9.039607048034668,0.00047612504567950964,0.0,0.0,0.0001186174267786555
0,-20.0,20.0,3.9686756281298585e-06,-12.437078475952148,0.0014644978800788522,-6.526242733001709,0.0004904590314254165,0.0,1.0,0.0014644978800788522
1,-5.87781391808284,-0.05429237648874796,2.4454885760860634e-07,-15.22385025024414,0.00043821835424751043,-7.73279333114624,0.0004850409459322691,0.0,1.0,0.00043821835424751043
2,-6.171704613986982,-0.05429237648874796,2.038456017317003e-07,-15.405902862548828,0.00040712716872803867,-7.806385040283203,0.00049045798368752,0.0,1.0,0.00040712716872803867
3,-5.87781391808284,-0.057006995313185364,2.444245694732672e-07,-15.224359512329102,0.00043813284719362855,-7.732988357543945,0.000478208065032959,0.0,1.0,0.00040712716872803867
4,-6.171704613986982,-0.05700699531318537,2.037373434404799e-07,-15.406434059143066,0.000407044542953372,-7.806588172912598,0.0004953340394422412,0.0,1.0,0.000407044542953372
5,-6.318649961939052,-0.058364304725404076,1.8500338683224982e-07,-15.502891540527344,0.0003915226843673736,-7.8454670906066895,0.0005152500234544277,0.0,1.0,0.0003915226843673736
6,-6.612540657843194,-0.055649685900966674,1.5104042461189238e-07,-15.705718040466309,0.00036079491837881505,-7.927200794219971,0.0005334169836714864,0.0,1.0,0.00036079491837881505
7,-6.9799040277233715,-0.054971031194857314,1.1467139415799465e-07,-15.981195449829102,0.00032268959330394864,-8.038819313049316,0.0006000840803608298,0.0,1.0,0.00032268959330394864
8,-7.126849375675441,-0.05904295943151343,1.0194571586907841e-07,-16.098825454711914,0.0003074972191825509,-8.087044715881348,0.0005085419397801161,0.0,1.0,0.0003074972191825509
9,-7.60442175651967,-0.061418250902896154,6.844061317679007e-08,-16.497299194335938,0.00025950619601644576,-8.256730079650879,0.0005004580598324537,0.0,1.0,0.00025950619601644576
10,-8.26567582230399,-0.05802497737234939,4.114051321835177e-08,-17.00627326965332,0.00020013000175822526,-8.5165433883667,0.0005071659106761217,0.0,1.0,0.00020013000175822526
11,-9.23918875248646,-0.05785531369582206,4.075959125771078e-08,-17.015575408935547,0.0001963791874004528,-8.535463333129883,0.0004877080209553242,0.0,1.0,0.0001963791874004528
12,-9.863706481282758,-0.0643025334038609,6.542398978126585e-08,-16.542377471923828,0.00025571402511559427,-8.271450996398926,0.0005562499864026904,0.0,1.0,0.0001963791874004528
13,-11.498473477249547,-0.0607395961967868,2.2065825078243506e-07,-15.326650619506836,0.00043773019569925964,-7.733907699584961,0.0004903749795630574,0.0,1.0,0.0001963791874004528
14,-8.57793468670214,-0.06124858722636882,3.585702756936371e-08,-17.143726348876953,0.00018111756071448326,-8.616364479064941,0.0004947090055793524,0.0,1.0,0.00018111756071448326
15,-7.953416957905841,-0.05480136751832998,5.1343654661195615e-08,-16.784725189208984,0.00022656706278212368,-8.39246940612793,0.00048691604752093554,0.0,1.0,0.00018111756071448326
16,-8.43098933875007,-0.05717665898971271,3.773914514226817e-08,-17.092567443847656,0.00018871561042033136,-8.57526969909668,0.00048029201570898294,0.0,1.0,0.00018111756071448326
17,-7.76973527296575,-0.06056993252025947,5.955726578577014e-08,-16.636327743530273,0.00024355141795240343,-8.320182800292969,0.0005067500751465559,0.0,1.0,0.00018111756071448326
18,-8.871825382606282,-0.05853396840193141,3.534782067049491e-08,-17.158029556274414,0.0001775424461811781,-8.636301040649414,0.0004916660254821181,0.0,1.0,0.0001775424461811781
19,-9.018770730558352,-0.06260589663858751,3.6725300134321515e-08,-17.119800567626953,0.00018250165157951415,-8.60875129699707,0.000489333993755281,0.0,1.0,0.0001775424461811781
20,-8.87182538260628,-0.06124858722636882,3.53547271458865e-08,-17.157833099365234,0.0001775590208126232,-8.636207580566406,0.0006632499862462282,0.0,1.0,0.0001775424461811781
21,-9.165716078510425,-0.05853396840193141,3.91435506230664e-08,-17.0560302734375,0.00019104950479231775,-8.56297779083252,0.0006687500281259418,0.0,1.0,0.0001775424461811781
22,-8.72488003465421,-0.06056993252025947,3.5066172188180644e-08,-17.16602897644043,0.00017712578119244426,-8.638650894165039,0.0007579169468954206,0.0,1.0,0.00017712578119244426
23,-8.724880034654214,-0.05785531369582206,3.506405477082808e-08,-17.16609001159668,0.00017712956469040364,-8.638628959655762,0.0005205828929319978,0.0,1.0,0.00017712578119244426
24,-8.577934686702143,-0.059891277814150115,3.5858430891266835e-08,-17.143686294555664,0.00018112853285856545,-8.616303443908691,0.0004930830327793956,0.0,1.0,0.00017712578119244426
25,-8.798352708630247,-0.05887329575498609,3.507204837660538e-08,-17.165861129760742,0.00017675466369837523,-8.640748023986816,0.0004892080323770642,0.0,1.0,0.00017675466369837523
26,-8.798352708630246,-0.0615879145794235,3.5076592297400566e-08,-17.16573143005371,0.00017676109564490616,-8.640711784362793,0.0004902919754385948,0.0,1.0,0.00017675466369837523
27,-8.871825382606284,-0.05989127781415013,3.535127035547703e-08,-17.15793228149414,0.0001775507116690278,-8.63625431060791,0.0005086660385131836,0.0,1.0,0.00017675466369837523
28,-8.76161637164223,-0.06040026884373213,3.503663137394142e-08,-17.166872024536133,0.00017679785378277302,-8.640503883361816,0.0004842090420424938,0.0,1.0,0.00017675466369837523
29,-8.835089045618265,-0.060060941490677464,3.517920532658536e-08,-17.162811279296875,0.00017700917669571936,-8.63930892944336,0.0005230419337749481,0.0,1.0,0.00017675466369837523
30,-8.779984540136239,-0.060315437005468465,3.504707990487077e-08,-17.166574478149414,0.00017674158152658492,-8.64082145690918,0.0004924170207232237,0.0,1.0,0.00017674158152658492
31,-8.779984540136242,-0.05760081818103105,3.504314349811466e-08,-17.166685104370117,0.00017673775437287986,-8.640843391418457,0.0005152079975232482,0.0,1.0,0.00017673775437287986
32,-8.77080045588924,-0.05560726998183482,3.503340550992107e-08,-17.166963577270508,0.00017675627896096557,-8.640738487243652,0.0004811669932678342,0.0,1.0,0.00017673775437287986
33,-8.761616371642234,-0.05904295943151342,3.503497225665342e-08,-17.166919708251953,0.00017679724260233343,-8.640506744384766,0.0004938750062137842,0.0,1.0,0.00017673775437287986
34,-8.789168624383244,-0.058915711674117924,3.505647327983752e-08,-17.166305541992188,0.00017673805996309966,-8.640841484069824,0.0004733339883387089,0.0,1.0,0.00017673775437287986
35,-8.789168624383246,-0.05620109284968051,3.5052249103273425e-08,-17.166425704956055,0.00017673298134468496,-8.640870094299316,0.0004771669628098607,0.0,1.0,0.00017673298134468496
36,-8.79376066650675,-0.05414392077178652,3.5056096692187566e-08,-17.166316986083984,0.00017673417460173368,-8.640863418579102,0.00047758291475474834,0.0,1.0,0.00017673298134468496
37,-8.779984540136244,-0.054886199356593626,3.503922485492694e-08,-17.166797637939453,0.00017673401453066617,-8.640864372253418,0.00048699998296797276,0.0,1.0,0.00017673298134468496
38,-8.78916862438325,-0.05348647402524309,3.5048046242991404e-08,-17.166545867919922,0.00017672801914159209,-8.640898704528809,0.00046995794400572777,0.0,1.0,0.00017672801914159209
39,-8.793760666506753,-0.051429301947349126,3.505175527607207e-08,-17.166440963745117,0.00017672861577011645,-8.640894889831543,0.0004918749909847975,0.0,1.0,0.00017672801914159209
40,-8.79835270863025,-0.054801367518329966,3.506526979890623e-08,-17.166053771972656,0.00017674519040156156,-8.640801429748535,0.0004737910348922014,0.0,1.0,0.00017672801914159209
41,-8.784576582259746,-0.05486499139702771,3.5044159574226796e-08,-17.166656494140625,0.00017672998365014791,-8.640887260437012,0.000517625012435019,0.0,1.0,0.00017672801914159209
42,-8.784576582259751,-0.0521503725725903,3.504011658606032e-08,-17.166772842407227,0.00017672570538707078,-8.640912055969238,0.0004747499478980899,0.0,1.0,0.00017672570538707078
43,-8.782280561198004,-0.0501250124340452,3.5034631196140253e-08,-17.166929244995117,0.0001767245412338525,-8.640918731689453,0.0004848750540986657,0.0,1.0,0.0001767245412338525
44,-8.786872603321505,-0.04874649506226058,3.5037793111314386e-08,-17.166837692260742,0.00017671944806352258,-8.640947341918945,0.00047441700007766485,0.0,1.0,0.00017671944806352258
45,-8.788020613852385,-0.04568724689487701,3.503461698528554e-08,-17.166929244995117,0.0001767142239259556,-8.640976905822754,0.0004734169924631715,0.0,1.0,0.0001767142239259556
46,-8.78113255066714,-0.042325785303679114,3.502235657038e-08,-17.167278289794922,0.00017671572277322412,-8.640968322753906,0.00047279102727770805,0.0,1.0,0.0001767142239259556
47,-8.786872603321523,-0.03788801976451092,3.502164247493056e-08,-17.167299270629883,0.00017670236411504447,-8.641043663024902,0.0004695829702541232,0.0,1.0,0.00017670236411504447
48,-8.789168624383283,-0.03176952342974379,3.501518719417618e-08,-17.167484283447266,0.00017669147928245366,-8.641105651855469,0.00047633307985961437,0.0,1.0,0.00017669147928245366
49,-8.796056687568528,-0.03513098502094168,3.5029561473720605e-08,-17.16707420349121,0.00017669916269369423,-8.641061782836914,0.0004879579646512866,0.0,1.0,0.00017669147928245366
50,-8.797204698099424,-0.021213261555808466,3.500952772128585e-08,-17.167646408081055,0.00017667381325736642,-8.641205787658691,0.0004753340035676956,0.0,1.0,0.00017667381325736642
51,-8.801796740222944,-0.008976268886274202,3.499719980482041e-08,-17.167997360229492,0.0001766545174177736,-8.641314506530762,0.0004812080878764391,0.0,1.0,0.0001766545174177736
52,-8.794908677037698,-0.00561480729507631,3.498304224081039e-08,-17.16840171813965,0.00017664761980995536,-8.641353607177734,0.00047245901077985764,0.0,1.0,0.00017664761980995536
53,-8.794334671772283,0.009143281567856376,3.4961058048565974e-08,-17.169031143188477,0.00017662718892097473,-8.64146900177002,0.00047212501522153616,0.0,1.0,0.00017662718892097473
54,-8.806962787611944,0.031936536111325964,3.4941415094635886e-08,-17.169593811035156,0.0001765830093063414,-8.641719818115234,0.0004715831018984318,0.0,1.0,0.0001765830093063414
55,-8.815859869226273,0.06378956588186084,3.4904665824342374e-08,-17.170644760131836,0.0001765291963238269,-8.642024040222168,0.0004736250266432762,0.0,1.0,0.0001765291963238269
56,-8.808397800775612,0.08190911633599142,3.487055622031221e-08,-17.17162322998047,0.0001765097986208275,-8.642133712768555,0.0004707089392468333,0.0,1.0,0.0001765097986208275
57,-8.811698331051947,0.12735180894712422,3.481160959495355e-08,-17.173315048217773,0.0001764550688676536,-8.642444610595703,0.0004813749110326171,0.0,1.0,0.0001764550688676536
58,-8.833223528505936,0.1819980932611287,3.475062726465694e-08,-17.175067901611328,0.00017633647075854242,-8.64311695098877,0.0004722089506685734,0.0,1.0,0.00017633647075854242
